TITLE,ADDR1,FIRST_IMG,FIRST_IMG2,KEYID,KEYTYPE,BOOKTOUR,ADR2,CAT1,CAT2,CAT3,CPYRIGHT,GPSX,GPSY,MAPLEVEL,CREATED,MODIFIED,TEL,AREA1,AREA2
꾸지나무골해수욕장,충청남도 태안군 이원면 내리,http://tong.visitkorea.or.kr/cms/resource/78/3341678_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/78/3341678_image3_1.jpg,1532338,12,0,,A01,A0101,A01011200,Type3,126.2929090667,36.9351487451,6,20120110224250,20250318202739,,34,14
"두곡, 월포해수욕장",경상남도 남해군 남면 남면로111번길 77,http://tong.visitkorea.or.kr/cms/resource/93/2485693_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/93/2485693_image3_1.jpg,126682,12,0,,A01,A0101,A01011200,Type3,127.9070164001,34.7681205690,6,20030704090000,20250318194728,,36,5
동산해수욕장,강원특별자치도 양양군 현남면 동산큰길 84-54,http://tong.visitkorea.or.kr/cms/resource/70/3351770_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/70/3351770_image3_1.JPG,2710838,12,0,,A01,A0101,A01011200,Type3,128.7595719781,37.9814671694,6,20210324202530,20250318194719,,32,7
천리포해수욕장,충청남도 태안군 소원면 천리포1길 277-6,http://tong.visitkorea.or.kr/cms/resource/44/3346044_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/44/3346044_image3_1.jpg,125847,12,0,,A01,A0101,A01011200,Type3,126.1509865497,36.8032865619,6,20030701090000,20250318193006,,34,14
음포해수욕장,충청남도 태안군 이원면 사창리,http://tong.visitkorea.or.kr/cms/resource/19/3343519_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/19/3343519_image3_1.jpg,2753660,12,0,,A01,A0101,A01011200,Type3,126.2862104144,36.9073490673,6,20211006192217,20250318192634,,34,14
선유도해수욕장 (명사십리 해수욕장),전북특별자치도 군산시 옥도면,http://tong.visitkorea.or.kr/cms/resource/39/3350739_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/39/3350739_image3_1.jpg,2022531,12,0,,A01,A0101,A01011200,Type3,126.4110635938,35.8161737144,6,20150805005200,20250318192132,,37,2
동호해수욕장,전북특별자치도 고창군 해리면 동호리,http://tong.visitkorea.or.kr/cms/resource/11/3336511_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/11/3336511_image3_1.jpg,126286,12,0,712,A01,A0101,A01011200,Type1,126.4845145428,35.5181949778,6,20031204090000,20250318183620,,37,1
기성망양해수욕장,경상북도 울진군 기성면 망양리,http://tong.visitkorea.or.kr/cms/resource/54/2754154_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/54/2754154_image3_1.jpg,2753950,12,0,,A01,A0101,A01011200,Type3,129.4197307940,36.8525488916,6,20211006230359,20250318153545,,35,18
장돌해수욕장,충청남도 태안군 고남면 장곡리,http://tong.visitkorea.or.kr/cms/resource/89/3343589_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/89/3343589_image3_1.jpg,128899,12,0,,A01,A0101,A01011200,Type3,126.3654661682,36.4161681438,6,20060406090000,20250317194942,,34,14
을왕리해수욕장,인천광역시 중구 용유서로302번길 16-15,http://tong.visitkorea.or.kr/cms/resource/67/2512767_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/67/2512767_image2_1.jpg,128767,12,0,(을왕동),A01,A0101,A01011200,Type3,126.3729296657,37.4450909900,6,20060126090000,20250317174423,,2,10
연포해수욕장,충청남도 태안군 근흥면 도황리,http://tong.visitkorea.or.kr/cms/resource/98/3344198_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/98/3344198_image3_1.jpg,127591,12,0,,A01,A0101,A01011200,Type3,126.2105090159,36.6942473832,6,20030909090000,20250317144114,,34,14
몽산포해수욕장,충청남도 태안군 남면 몽산포길 65-27,http://tong.visitkorea.or.kr/cms/resource/86/3344186_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/86/3344186_image3_1.jpg,125845,12,0,,A01,A0101,A01011200,Type3,126.2875471184,36.6701403637,6,20031205090000,20250317144050,,34,14
덕원해수욕장,경상남도 거제시 동부면 가배리 556-3,http://tong.visitkorea.or.kr/cms/resource/97/3373797_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/97/3373797_image3_1.JPG,2723634,12,0,,A01,A0101,A01011200,Type3,128.5743079796,34.7783840090,6,20210628225920,20250317111325,,36,1
대광해수욕장,전라남도 신안군 임자면 광산리,http://tong.visitkorea.or.kr/cms/resource/95/3378795_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/95/3378795_image3_1.JPG,126271,12,0,,A01,A0101,A01011200,Type3,126.0701421506,35.1034268421,6,20030813090000,20250316215941,,38,12
율포해수욕장(솔밭해변),전라남도 보성군 회천면 우암길 24,http://tong.visitkorea.or.kr/cms/resource/29/3370529_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/29/3370529_image3_1.JPG,2022601,12,0,,A01,A0101,A01011200,Type3,127.0881211428,34.6696814499,6,20150805192206,20250316213434,,38,10
가사해수욕장,전라남도 완도군 약산면,http://tong.visitkorea.or.kr/cms/resource/24/3382824_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/24/3382824_image3_1.JPG,1916695,12,0,,A01,A0101,A01011200,Type3,126.9281702396,34.3704872810,6,20140428232048,20250316204257,,38,18
덕포해수욕장,경상남도 거제시 덕포5길 32-4,http://tong.visitkorea.or.kr/cms/resource/43/3372343_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/43/3372343_image3_1.JPG,127939,12,0,,A01,A0101,A01011200,Type3,128.7104315142,34.9110910787,6,20031029090000,20250316200430,,36,1
옥계해수욕장,경상남도 거제시 하청면 연구리 416,http://tong.visitkorea.or.kr/cms/resource/58/3372158_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/58/3372158_image3_1.JPG,2723629,12,0,,A01,A0101,A01011200,Type3,128.6308866457,34.9782876787,6,20210628224017,20250316200322,,36,1
사곡해수욕장,경상남도 거제시 사등면 사곡리 757-1,http://tong.visitkorea.or.kr/cms/resource/41/3372141_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/41/3372141_image3_1.JPG,2723610,12,0,,A01,A0101,A01011200,Type3,128.5721855360,34.8988649512,6,20210628201732,20250316200319,,36,1
돌머리해수욕장,전라남도 함평군 함평읍 주포로 614,http://tong.visitkorea.or.kr/cms/resource/55/3381355_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/55/3381355_image3_1.JPG,126291,12,0,(함평읍),A01,A0101,A01011200,Type3,126.4419067904,35.0865542912,6,20031209090000,20250316163102,,38,22
모상개해수욕장,경상남도 남해군 창선면 진동리,http://tong.visitkorea.or.kr/cms/resource/54/3373754_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/54/3373754_image3_1.JPG,129493,12,0,,A01,A0101,A01011200,Type3,128.0756553901,34.8393655486,6,20070327090000,20250316160145,,36,5
남일대해수욕장,경상남도 사천시 모례2길 11-19 (향촌동),http://tong.visitkorea.or.kr/cms/resource/62/3374262_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/62/3374262_image3_1.JPG,126564,12,0,,A01,A0101,A01011200,Type3,128.0980483541,34.9279921255,6,20030704090000,20250316155817,,36,8
만리포해수욕장,충청남도 태안군 소원면 만리포2길 138,http://tong.visitkorea.or.kr/cms/resource/35/2653435_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/35/2653435_image3_1.jpg,125842,12,0,,A01,A0101,A01011200,Type3,126.1422683553,36.7858023228,6,20031205090000,20250313164745,,34,14
기지포해수욕장,충청남도 태안군 안면읍 해안관광로 745-19,http://tong.visitkorea.or.kr/cms/resource/06/2716306_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/06/2716306_image3_1.jpg,128903,12,0,,A01,A0101,A01011200,Type3,126.3223634527,36.5627783257,6,20060406090000,20250313132909,,34,14
모항해수욕장,전북특별자치도 부안군 변산면 모항길 22,http://tong.visitkorea.or.kr/cms/resource/20/3375120_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/20/3375120_image3_1.JPG,127689,12,0,,A01,A0101,A01011200,Type3,126.5077441836,35.5828602400,6,20030701090000,20250312093301,,37,6
천하몽돌해수욕장,경상남도 남해군 미조면 송정리 1379,http://tong.visitkorea.or.kr/cms/resource/34/2755234_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/34/2755234_image3_1.jpg,2755214,12,0,,A01,A0101,A01011200,Type3,128.0132526930,34.7243467683,6,20211008223526,20250311142534,,36,5
송정해수욕장,부산광역시 해운대구 송정해변로 62,http://tong.visitkorea.or.kr/cms/resource/02/3314902_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/02/3314902_image3_1.jpg,126080,12,0,(송정동),A01,A0101,A01011200,Type1,129.1996400523,35.1787117732,6,20030723090000,20250311111818,,6,16
광안리해수욕장,부산광역시 수영구 광안해변로 219 (광안동),http://tong.visitkorea.or.kr/cms/resource/45/3311245_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/45/3311245_image3_1.jpg,126078,12,0,,A01,A0101,A01011200,Type1,129.1185477876,35.1538130576,6,20030826090000,20250307091952,,6,12
다대포해수욕장,부산광역시 사하구 몰운대1길 14,http://tong.visitkorea.or.kr/cms/resource/59/2945259_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/59/2945259_image3_1.jpg,126079,12,0,,A01,A0101,A01011200,Type1,128.9680332493,35.0464195263,6,20031215090000,20250306162359,,6,10
사천진해변(사천뒷불해수욕장),강원특별자치도 강릉시 사천면 진리해변길 111,http://tong.visitkorea.or.kr/cms/resource/11/3341411_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/11/3341411_image3_1.jpg,585526,12,0,,A01,A0101,A01011200,Type3,128.8753492114,37.8412245725,6,20080711010446,20250306103554,,32,1
몽돌해수욕장 (몽돌해변),전북특별자치도 군산시 옥도면 선유도1길 238-7,http://tong.visitkorea.or.kr/cms/resource/41/3362741_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/41/3362741_image3_1.JPG,2759671,12,0,,A01,A0101,A01011200,Type3,126.4022890673,35.8284888289,6,20211020193841,20250305101811,,37,2
남항진해변(남항진해수욕장),강원특별자치도 강릉시 공항길127번길 67 (남항진동),http://tong.visitkorea.or.kr/cms/resource/38/3341438_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/38/3341438_image3_1.jpg,125691,12,0,,A01,A0101,A01011200,Type3,128.9543444876,37.7640239384,6,20040227090000,20250304164856,,32,1
낙산해수욕장,강원특별자치도 양양군 강현면 해맞이길 59,http://tong.visitkorea.or.kr/cms/resource/31/2745231_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/31/2745231_image3_1.jpg,125702,12,0,,A01,A0101,A01011200,Type3,128.6336291424,38.1177544435,6,20030909090000,20250122161630,,32,7
몽돌해수욕장(옹진군),인천광역시 옹진군 영흥면 내리 1212-28,http://tong.visitkorea.or.kr/cms/resource/48/2791248_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/48/2791248_image3_1.JPG,2768103,12,0,,A01,A0101,A01011200,Type3,126.4675615457,37.2841335604,6,20211104191522,20250117170434,,2,9
만리포해수욕장전망대,충청남도 태안군 소원면 가락골길 14-10,http://tong.visitkorea.or.kr/cms/resource/15/3459315_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/15/3459315_image3_1.jpg,3459331,12,,,A02,A0205,A02050600,Type1,126.1408296607,36.7833692454,6,20241224140435,20241227091844,,34,14
변산해수욕장,전북특별자치도 부안군 변산면 변산로 2076,http://tong.visitkorea.or.kr/cms/resource/62/3429862_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/62/3429862_image3_1.jpg,126287,12,0,(변산면),A01,A0101,A01011200,Type1,126.5309702046,35.6805522951,6,20030930090000,20241226134537,,37,6
원평해수욕장,전라남도 신안군 비금면 원평해수욕장길 64,http://tong.visitkorea.or.kr/cms/resource/79/3070679_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/79/3070679_image3_1.jpg,2723745,12,0,,A01,A0101,A01011200,Type3,125.9133722013,34.7754919212,6,20210629223624,20241211142242,,38,12
사천해변(사천해수욕장),강원특별자치도 강릉시 사천면 사천진리 산 282-1,http://tong.visitkorea.or.kr/cms/resource/21/2922021_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/21/2922021_image3_1.jpg,125696,12,0,,A01,A0101,A01011200,Type3,128.8777243727,37.8291482395,6,20040227090000,20241209153613,,32,1
애견전용해수욕장 멍비치,강원특별자치도 양양군 현남면 광진리 78-20,http://tong.visitkorea.or.kr/cms/resource/79/2603579_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/79/2603579_image2_1.jpg,2388953,12,0,,A01,A0101,A01011200,Type3,128.7706162139,37.9560592213,6,20160621183057,20241209140602,,32,7
춘장대해수욕장,충청남도 서천군 서면 춘장대길 20,http://tong.visitkorea.or.kr/cms/resource/89/3043689_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/89/3043689_image3_1.jpg,126742,12,0,,A01,A0101,A01011200,Type3,126.5243389992,36.1632331925,6,20031205090000,20241206103937,,34,8
명사해수욕장,경상남도 거제시 남부면 명사해수욕장길,http://tong.visitkorea.or.kr/cms/resource/33/3077233_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/33/3077233_image3_1.jpg,126577,12,0,,A01,A0101,A01011200,Type3,128.6047816783,34.7272513743,6,20040119090000,20241205144052,,36,1
통개 해수욕장,충청남도 태안군 소원면 파도리,http://tong.visitkorea.or.kr/cms/resource/50/3034350_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/50/3034350_image3_1.jpg,3034356,12,,,A01,A0101,A01011200,Type3,126.1417894029,36.7263175155,6,20231108150028,20241128174054,,34,14
소돌해수욕장,강원특별자치도 강릉시 주문진읍 해안로 1993,http://tong.visitkorea.or.kr/cms/resource/23/2921823_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/23/2921823_image3_1.jpg,2775500,12,0,,A01,A0101,A01011200,Type3,128.8272654209,37.9062383246,6,20211118000226,20241127152818,,32,1
물건해수욕장,경상남도 남해군 삼동면 물건리,http://tong.visitkorea.or.kr/cms/resource/48/3026148_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/48/3026148_image3_1.JPG,3026168,12,,,A01,A0101,A01011200,Type3,128.0506197743,34.7973364796,6,20230925144411,20241127103929,,36,5
진하해수욕장,울산광역시 울주군 서생면 진하리,http://tong.visitkorea.or.kr/cms/resource/33/3060633_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/33/3060633_image3_1.jpg,126096,12,0,,A01,A0101,A01011200,Type1,129.3451995038,35.3827277372,6,20030707090000,20241121174425,,7,5
표선해수욕장 야영장,제주특별자치도 서귀포시 표선면 민속해안로 620,http://tong.visitkorea.or.kr/cms/resource/07/3031507_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/07/3031507_image3_1.jpg,3031517,28,,,A03,A0302,A03021700,Type3,126.8393858179,33.3256407585,6,20231103150244,20241118164542,,39,3
방아머리해수욕장,경기도 안산시 단원구 대부황금로 1531,http://tong.visitkorea.or.kr/cms/resource/16/2786416_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/16/2786416_image2_1.jpg,2783069,12,0,(대부북동),A01,A0101,A01011200,Type3,126.5778985598,37.2899181516,6,20211130004142,20241106142920,,31,15
삼정해수욕장,경상북도 포항시 남구 구룡포읍 일출로62번길,http://tong.visitkorea.or.kr/cms/resource/91/2534191_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/91/2534191_image2_1.jpg,129160,12,0,,A01,A0101,A01011200,Type3,129.5692289093,36.0030177214,6,20060720090000,20241105171747,,35,23
영리해수욕장,경상북도 영덕군 병곡면 고래불로 330,http://tong.visitkorea.or.kr/cms/resource/24/3401824_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/24/3401824_image3_1.jpg,2756138,12,0,,A01,A0101,A01011200,Type3,129.4091839521,36.5929893951,6,20211013191528,20241105113737,,35,12
대진해수욕장(918번 해안도로),경상북도 영덕군 영해면 영덕대게로 2840,http://tong.visitkorea.or.kr/cms/resource/14/1968614_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/14/1968614_image3_1.jpg,131078,28,,,A03,A0303,A03030600,Type3,129.4267304712,36.5645624156,6,20021126090000,20241101093946,054-730-6651,35,12
협재해수욕장,제주특별자치도 제주시 한림읍 한림로 329-10,http://tong.visitkorea.or.kr/cms/resource/66/3096066_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/66/3096066_image3_1.jpg,127490,12,0,,A01,A0101,A01011200,Type1,126.2394418960,33.3937764770,6,20030925090000,20240923185016,,39,4
장안해수욕장,충청남도 보령시 웅천읍,http://tong.visitkorea.or.kr/cms/resource/11/3048111_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/11/3048111_image3_1.jpg,129638,12,0,,A01,A0101,A01011200,Type3,126.5404199298,36.2002320072,6,20070803090000,20240829153949,,34,5
흥환간이해수욕장,경상북도 포항시 남구 동해면 호미로,http://tong.visitkorea.or.kr/cms/resource/63/188463_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/63/188463_image3_1.jpg,129183,12,0,,A01,A0101,A01011200,Type3,129.5011453811,36.0237807355,6,20060725090000,20240823102736,,35,23
덕천해수욕장,경상북도 영덕군 병곡면 고래불로,http://tong.visitkorea.or.kr/cms/resource/54/187354_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/54/187354_image3_1.jpg,129011,12,0,,A01,A0101,A01011200,Type3,129.4233029061,36.5675870048,6,20060619090000,20240823090829,,35,12
흥남해수욕장,경상남도 거제시 장목면 흥남길 46,http://tong.visitkorea.or.kr/cms/resource/94/3039994_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/94/3039994_image3_1.JPG,126086,12,0,,A01,A0101,A01011200,Type3,128.7149048188,34.9599940242,6,20040120090000,20240808153402,,36,1
죽림해수욕장,경상남도 거제시 거제면 오수리,http://tong.visitkorea.or.kr/cms/resource/47/3039847_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/47/3039847_image3_1.JPG,126082,12,0,,A01,A0101,A01011200,Type3,128.5837472124,34.8394995735,6,20030721090000,20240808152930,,36,1
고사포해수욕장,전북특별자치도 부안군 변산면 노루목길 8-8,http://tong.visitkorea.or.kr/cms/resource/67/636167_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/67/636167_image3_1.jpg,127865,12,0,(변산면),A01,A0101,A01011200,Type3,126.5082532575,35.6619179225,6,20031021090000,20240805132907,,37,6
구례포해수욕장,충청남도 태안군 원북면 황촌리,http://tong.visitkorea.or.kr/cms/resource/17/3055617_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/17/3055617_image3_1.jpg,127292,12,0,,A01,A0101,A01011200,Type3,126.1982717477,36.8858083861,6,20030929090000,20240805113127,,34,14
신두리해수욕장,충청남도 태안군 원북면 신두리,http://tong.visitkorea.or.kr/cms/resource/74/3083974_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/74/3083974_image3_1.JPG,128908,12,0,,A01,A0101,A01011200,Type3,126.1850520086,36.8372332197,6,20060407090000,20240805113048,,34,14
파도리해수욕장,충청남도 태안군 소원면 모항파도로 490-85,http://tong.visitkorea.or.kr/cms/resource/04/3055504_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/04/3055504_image3_1.JPG,127864,12,0,,A01,A0101,A01011200,Type3,126.1351535082,36.7410379259,6,20031021090000,20240805112320,,34,14
청포대해수욕장,충청남도 태안군 남면 청포대길 57-2,http://tong.visitkorea.or.kr/cms/resource/41/3055541_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/41/3055541_image3_1.jpg,125852,12,0,,A01,A0101,A01011200,Type3,126.3026354670,36.6387303525,6,20030701090000,20240805112047,,34,14
바람아래해수욕장,충청남도 태안군 고남면 장곡리,http://tong.visitkorea.or.kr/cms/resource/83/3055583_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/83/3055583_image3_1.jpg,128895,12,0,,A01,A0101,A01011200,Type3,126.3769540951,36.4133214441,6,20060405090000,20240805111805,,34,14
샛별해수욕장,충청남도 태안군 안면읍 샛별길 184-2,http://tong.visitkorea.or.kr/cms/resource/78/3055578_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/78/3055578_image3_1.jpg,128897,12,0,,A01,A0101,A01011200,Type3,126.3360401973,36.4486777956,6,20060406090000,20240805111635,,34,14
밧개해수욕장,충청남도 태안군 안면읍 승언리,http://tong.visitkorea.or.kr/cms/resource/93/3055593_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/93/3055593_image3_1.jpg,128901,12,0,,A01,A0101,A01011200,Type3,126.3307690830,36.5309210243,6,20060406090000,20240805111421,,34,14
남애3리해수욕장,강원특별자치도 양양군 현남면 매바위길 167,http://tong.visitkorea.or.kr/cms/resource/09/1584009_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/09/1584009_image3_1.jpg,2913902,12,,,A01,A0101,A01011200,Type3,128.7845708299,37.9457079159,6,20221107193031,20240731091724,,32,7
"장호해수욕장(장호항, 장호해변)",강원특별자치도 삼척시 근덕면 장호리,http://tong.visitkorea.or.kr/cms/resource/61/2642261_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/61/2642261_image3_1.jpg,125711,12,0,,A01,A0101,A01011200,Type3,129.3139909058,37.2855472343,6,20060405090000,20240731073649,,32,4
대진해수욕장,경상북도 영덕군 영해면 영덕대게로 2840,http://tong.visitkorea.or.kr/cms/resource/38/3042738_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/38/3042738_image3_1.JPG,126104,12,0,,A01,A0101,A01011200,Type3,129.4266915867,36.5645374176,6,20030718090000,20240731065010,,35,12
대천해수욕장캠핑장,충청남도 보령시 해수욕장1길 48,http://tong.visitkorea.or.kr/cms/resource/66/2797966_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/66/2797966_image2_1.jpg,2734212,28,,(신흑동),A03,A0302,A03021700,Type3,126.5176165123,36.3035864394,6,20210818004443,20240726094801,,34,5
두곡해수욕장야영장,경상남도 남해군 남면 당항리,http://tong.visitkorea.or.kr/cms/resource/50/2746950_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/50/2746950_image2_1.jpg,2747027,28,,40-2,A03,A0302,A03021700,Type3,127.9080190773,34.7686371944,6,20210917185741,20240725162531,,36,5
백도해수욕장오토캠핑장,강원특별자치도 고성군 죽왕면 문암항길 133,http://tong.visitkorea.or.kr/cms/resource/32/2729232_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/32/2729232_image2_1.JPG,2729401,28,,,A03,A0302,A03021700,Type3,128.5459341391,38.3017063240,6,20210803001651,20240725095010,,32,2
주문진해수욕장 향호야영장,강원특별자치도 강릉시 주문진읍 향호리 8-55,http://tong.visitkorea.or.kr/cms/resource/63/2791663_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/63/2791663_image2_1.jpg,2791427,28,,,A03,A0302,A03021700,Type3,128.8165412047,37.9122013132,6,20211210181504,20240722092809,,32,1
구름포해수욕장카라반,충청남도 태안군 소원면 구름포길 117,http://tong.visitkorea.or.kr/cms/resource/63/2740363_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/63/2740363_image2_1.jpg,2739410,28,,,A03,A0302,A03021700,Type3,126.1526883231,36.8355800817,6,20210902222902,20240717220646,,34,14
곽지해수욕장 (곽지과물해변),제주특별자치도 제주시 애월읍 곽지리 1565,http://tong.visitkorea.or.kr/cms/resource/30/3053130_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/30/3053130_image3_1.jpg,127870,12,0,,A01,A0101,A01011200,Type3,126.3031045774,33.4485353054,6,20031020090000,20240717213612,,39,4
무창포해수욕장 오토캠핑장,충청남도 보령시 웅천읍 관당리 806-9번지,http://tong.visitkorea.or.kr/cms/resource/87/2797887_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/87/2797887_image2_1.jpg,2747067,28,,,A03,A0302,A03021700,Type3,126.5357359511,36.2412494509,6,20210917192859,20240710111636,,34,5
옥계해수욕장 야영장,강원특별자치도 강릉시 옥계면 금진리 산105-10,http://tong.visitkorea.or.kr/cms/resource/75/2791675_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/75/2791675_image2_1.jpg,2791428,28,,,A03,A0302,A03021700,Type3,129.0477153170,37.6275137581,6,20211210181831,20240709143309,,32,1
원평해수욕장,강원특별자치도 삼척시 근덕면 원평길 38-20,http://tong.visitkorea.or.kr/cms/resource/85/3070685_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/85/3070685_image3_1.jpg,127728,12,0,,A01,A0101,A01011200,Type3,129.2709520093,37.3204257175,6,20031209090000,20240708180720,,32,4
죽천해수욕장,경상북도 포항시 북구 흥해읍 죽천리,http://tong.visitkorea.or.kr/cms/resource/52/2912952_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/52/2912952_image3_1.jpg,2912974,12,,,A01,A0101,A01011200,Type3,129.4135289214,36.0899437973,6,20221121101218,20240703112101,,35,23
금능해수욕장 야영장,제주특별자치도 제주시 한림읍 금능리,http://tong.visitkorea.or.kr/cms/resource/29/2907629_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/29/2907629_image3_1.JPG,2907715,28,,2027,A03,A0302,A03021700,Type3,126.2360672447,33.3913100306,6,20221114171428,20240617134651,,39,4
초곡해수욕장,강원특별자치도 삼척시 근덕면 초곡2길,http://tong.visitkorea.or.kr/cms/resource/13/3070913_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/13/3070913_image3_1.jpg,127729,12,0,,A01,A0101,A01011200,Type3,129.2861481811,37.3104438286,6,20060407090000,20240614173448,,32,4
화진해수욕장 마을번영회 야영장,경상북도 포항시 북구 송라면 동해대로3218번길 62,http://tong.visitkorea.or.kr/cms/resource/66/2792966_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/66/2792966_image2_1.jpg,2792317,28,,,A03,A0302,A03021700,Type3,129.3721777849,36.2536327967,6,20211211030115,20240613150607,,35,23
북분리해수욕장,강원특별자치도 양양군 현남면 북분리,http://tong.visitkorea.or.kr/cms/resource/15/3076915_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/15/3076915_image3_1.jpg,125682,12,0,산21-1,A01,A0101,A01011200,Type3,128.7500032296,37.9869302382,6,20030710090000,20240613143638,,32,7
십리포해수욕장야영장,인천광역시 옹진군 영흥면 영흥북로 388-1,http://tong.visitkorea.or.kr/cms/resource/39/2743439_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/39/2743439_image2_1.JPG,2743252,28,,,A03,A0302,A03021700,Type3,126.4862876761,37.2819841371,6,20210910194926,20240612130845,,2,9
용두해수욕장숲속야영장,충청남도 보령시 용두욕장2길 40 동백관,http://tong.visitkorea.or.kr/cms/resource/46/2798146_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/46/2798146_image2_1.jpg,2761982,28,,,A03,A0302,A03021700,Type3,126.5487259068,36.2621361675,6,20211026015314,20240612105954,,34,5
통리해수욕장,전라남도 완도군 보길면 중통리,http://tong.visitkorea.or.kr/cms/resource/56/214556_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/56/214556_image3_1.jpg,129547,12,0,,A01,A0101,A01011200,Type3,126.5788031102,34.1581052724,6,20070507090000,20240607103030,,38,18
